date,day_name,is_weekend,is_public_holiday,holiday_name,is_bridge_holiday,is_non_working_day,is_long_weekend,long_weekend_start,long_weekend_end,long_weekend_length,is_pattaya_music_festival,is_pattaya_fireworks_festival,is_pattaya_songkran_event,is_pattaya_major_event,is_sriracha_songkran_event,is_sriracha_local_event,tourism_season_proxy,is_year_end_peak_window,is_summer_travel_window,is_rainy_low_season_window,tourism_macro_demand_proxy_score,tourism_macro_demand_proxy_label,days_to_next_local_or_pattaya_event,days_since_prev_local_or_pattaya_event
2025-02-21,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,14.0,83.0
2025-02-22,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,13.0,84.0
2025-02-23,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,12.0,85.0
2025-02-24,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,11.0,86.0
2025-02-25,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,10.0,87.0
2025-02-26,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,9.0,88.0
2025-02-27,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,8.0,89.0
2025-02-28,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,7.0,90.0
2025-03-01,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,6.0,91.0
2025-03-02,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,5.0,92.0
2025-03-03,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,4.0,93.0
2025-03-04,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,3.0,94.0
2025-03-05,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,2.0,95.0
2025-03-06,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,1.0,96.0
2025-03-07,Friday,False,False,,False,False,False,,,,True,False,False,True,False,False,summer_travel_season,False,True,False,2,normal,0.0,0.0
2025-03-08,Saturday,True,False,,False,True,False,,,,True,False,False,True,False,False,summer_travel_season,False,True,False,3,normal,0.0,0.0
2025-03-09,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,5.0,1.0
2025-03-10,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,4.0,2.0
2025-03-11,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,3.0,3.0
2025-03-12,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,2.0,4.0
2025-03-13,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,1.0,5.0
2025-03-14,Friday,False,False,,False,False,False,,,,True,False,False,True,False,False,summer_travel_season,False,True,False,2,normal,0.0,0.0
2025-03-15,Saturday,True,False,,False,True,False,,,,True,False,False,True,False,False,summer_travel_season,False,True,False,3,normal,0.0,0.0
2025-03-16,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,5.0,1.0
2025-03-17,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,4.0,2.0
2025-03-18,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,3.0,3.0
2025-03-19,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,2.0,4.0
2025-03-20,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,1.0,5.0
2025-03-21,Friday,False,False,,False,False,False,,,,True,False,False,True,False,False,summer_travel_season,False,True,False,2,normal,0.0,0.0
2025-03-22,Saturday,True,False,,False,True,False,,,,True,False,False,True,False,False,summer_travel_season,False,True,False,3,normal,0.0,0.0
2025-03-23,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,250.0,1.0
2025-03-24,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,249.0,2.0
2025-03-25,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,248.0,3.0
2025-03-26,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,247.0,4.0
2025-03-27,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,246.0,5.0
2025-03-28,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,245.0,6.0
2025-03-29,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,244.0,7.0
2025-03-30,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,243.0,8.0
2025-03-31,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,242.0,9.0
2025-04-01,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,241.0,10.0
2025-04-02,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,240.0,11.0
2025-04-03,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,239.0,12.0
2025-04-04,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,238.0,13.0
2025-04-05,Saturday,True,False,,False,True,True,2025-04-05,2025-04-07,3.0,False,False,False,False,False,False,summer_travel_season,False,True,False,3,normal,237.0,14.0
2025-04-06,Sunday,True,False,,False,True,True,2025-04-05,2025-04-07,3.0,False,False,False,False,False,False,summer_travel_season,False,True,False,3,normal,236.0,15.0
2025-04-07,Monday,False,True,Substitution for Chakri Memorial Day,False,True,True,2025-04-05,2025-04-07,3.0,False,False,False,False,False,False,summer_travel_season,False,True,False,3,normal,235.0,16.0
2025-04-08,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,234.0,17.0
2025-04-09,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,233.0,18.0
2025-04-10,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,232.0,19.0
2025-04-11,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,231.0,20.0
2025-04-12,Saturday,True,False,,False,True,True,2025-04-12,2025-04-15,4.0,False,False,False,False,False,False,summer_travel_season,False,True,False,3,normal,230.0,21.0
2025-04-13,Sunday,True,False,,False,True,True,2025-04-12,2025-04-15,4.0,False,False,False,False,False,False,summer_travel_season,False,True,False,3,normal,229.0,22.0
2025-04-14,Monday,False,True,Songkran Festival,False,True,True,2025-04-12,2025-04-15,4.0,False,False,False,False,False,False,summer_travel_season,False,True,False,3,normal,228.0,23.0
2025-04-15,Tuesday,False,True,Songkran Festival,False,True,True,2025-04-12,2025-04-15,4.0,False,False,False,False,False,False,summer_travel_season,False,True,False,3,normal,227.0,24.0
2025-04-16,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,226.0,25.0
2025-04-17,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,225.0,26.0
2025-04-18,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,224.0,27.0
2025-04-19,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,223.0,28.0
2025-04-20,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,222.0,29.0
2025-04-21,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,221.0,30.0
2025-04-22,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,220.0,31.0
2025-04-23,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,219.0,32.0
2025-04-24,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,218.0,33.0
2025-04-25,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,217.0,34.0
2025-04-26,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,216.0,35.0
2025-04-27,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,2,normal,215.0,36.0
2025-04-28,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,214.0,37.0
2025-04-29,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,213.0,38.0
2025-04-30,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,summer_travel_season,False,True,False,1,low,212.0,39.0
2025-05-01,Thursday,False,True,National Labour Day,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,1,low,211.0,40.0
2025-05-02,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,210.0,41.0
2025-05-03,Saturday,True,False,,False,True,True,2025-05-03,2025-05-05,3.0,False,False,False,False,False,False,green_low_season,False,False,False,2,normal,209.0,42.0
2025-05-04,Sunday,True,False,,False,True,True,2025-05-03,2025-05-05,3.0,False,False,False,False,False,False,green_low_season,False,False,False,2,normal,208.0,43.0
2025-05-05,Monday,False,True,Substitution for Coronation Day,False,True,True,2025-05-03,2025-05-05,3.0,False,False,False,False,False,False,green_low_season,False,False,False,2,normal,207.0,44.0
2025-05-06,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,206.0,45.0
2025-05-07,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,205.0,46.0
2025-05-08,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,204.0,47.0
2025-05-09,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,203.0,48.0
2025-05-10,Saturday,True,False,,False,True,True,2025-05-10,2025-05-12,3.0,False,False,False,False,False,False,green_low_season,False,False,False,2,normal,202.0,49.0
2025-05-11,Sunday,True,False,,False,True,True,2025-05-10,2025-05-12,3.0,False,False,False,False,False,False,green_low_season,False,False,False,2,normal,201.0,50.0
2025-05-12,Monday,False,True,Substitution for Visakha Bucha Day,False,True,True,2025-05-10,2025-05-12,3.0,False,False,False,False,False,False,green_low_season,False,False,False,2,normal,200.0,51.0
2025-05-13,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,199.0,52.0
2025-05-14,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,198.0,53.0
2025-05-15,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,197.0,54.0
2025-05-16,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,196.0,55.0
2025-05-17,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,1,low,195.0,56.0
2025-05-18,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,1,low,194.0,57.0
2025-05-19,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,193.0,58.0
2025-05-20,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,192.0,59.0
2025-05-21,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,191.0,60.0
2025-05-22,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,190.0,61.0
2025-05-23,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,189.0,62.0
2025-05-24,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,1,low,188.0,63.0
2025-05-25,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,1,low,187.0,64.0
2025-05-26,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,186.0,65.0
2025-05-27,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,185.0,66.0
2025-05-28,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,184.0,67.0
2025-05-29,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,183.0,68.0
2025-05-30,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,False,0,low,182.0,69.0
2025-05-31,Saturday,True,False,,False,True,True,2025-05-31,2025-06-03,4.0,False,False,False,False,False,False,green_low_season,False,False,False,2,normal,181.0,70.0
2025-06-01,Sunday,True,False,,False,True,True,2025-05-31,2025-06-03,4.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,180.0,71.0
2025-06-02,Monday,False,True,Additional special holiday,True,True,True,2025-05-31,2025-06-03,4.0,False,False,False,False,False,False,green_low_season,False,False,True,3,normal,179.0,72.0
2025-06-03,Tuesday,False,True,H.M. Queen Suthida Bajrasudhabimalalakshana’s Birthday,False,True,True,2025-05-31,2025-06-03,4.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,178.0,73.0
2025-06-04,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,177.0,74.0
2025-06-05,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,176.0,75.0
2025-06-06,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,175.0,76.0
2025-06-07,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,174.0,77.0
2025-06-08,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,173.0,78.0
2025-06-09,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,172.0,79.0
2025-06-10,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,171.0,80.0
2025-06-11,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,170.0,81.0
2025-06-12,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,169.0,82.0
2025-06-13,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,168.0,83.0
2025-06-14,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,167.0,84.0
2025-06-15,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,166.0,85.0
2025-06-16,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,165.0,86.0
2025-06-17,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,164.0,87.0
2025-06-18,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,163.0,88.0
2025-06-19,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,162.0,89.0
2025-06-20,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,161.0,90.0
2025-06-21,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,160.0,91.0
2025-06-22,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,159.0,92.0
2025-06-23,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,158.0,93.0
2025-06-24,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,157.0,94.0
2025-06-25,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,156.0,95.0
2025-06-26,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,155.0,96.0
2025-06-27,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,154.0,97.0
2025-06-28,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,153.0,98.0
2025-06-29,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,152.0,99.0
2025-06-30,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,151.0,100.0
2025-07-01,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,150.0,101.0
2025-07-02,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,149.0,102.0
2025-07-03,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,148.0,103.0
2025-07-04,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,147.0,104.0
2025-07-05,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,146.0,105.0
2025-07-06,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,145.0,106.0
2025-07-07,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,144.0,107.0
2025-07-08,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,143.0,108.0
2025-07-09,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,142.0,109.0
2025-07-10,Thursday,False,True,Asarnha Bucha Day,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,141.0,110.0
2025-07-11,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,140.0,111.0
2025-07-12,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,139.0,112.0
2025-07-13,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,138.0,113.0
2025-07-14,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,137.0,114.0
2025-07-15,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,136.0,115.0
2025-07-16,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,135.0,116.0
2025-07-17,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,134.0,117.0
2025-07-18,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,133.0,118.0
2025-07-19,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,132.0,119.0
2025-07-20,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,131.0,120.0
2025-07-21,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,130.0,121.0
2025-07-22,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,129.0,122.0
2025-07-23,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,128.0,123.0
2025-07-24,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,127.0,124.0
2025-07-25,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,126.0,125.0
2025-07-26,Saturday,True,False,,False,True,True,2025-07-26,2025-07-28,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,125.0,126.0
2025-07-27,Sunday,True,False,,False,True,True,2025-07-26,2025-07-28,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,124.0,127.0
2025-07-28,Monday,False,True,H.M. King Maha Vajiralongkorn Phra Vajiraklaochaoyuhua’s Birthday,False,True,True,2025-07-26,2025-07-28,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,123.0,128.0
2025-07-29,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,122.0,129.0
2025-07-30,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,121.0,130.0
2025-07-31,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,120.0,131.0
2025-08-01,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,119.0,132.0
2025-08-02,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,118.0,133.0
2025-08-03,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,117.0,134.0
2025-08-04,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,116.0,135.0
2025-08-05,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,115.0,136.0
2025-08-06,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,114.0,137.0
2025-08-07,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,113.0,138.0
2025-08-08,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,112.0,139.0
2025-08-09,Saturday,True,False,,False,True,True,2025-08-09,2025-08-12,4.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,111.0,140.0
2025-08-10,Sunday,True,False,,False,True,True,2025-08-09,2025-08-12,4.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,110.0,141.0
2025-08-11,Monday,False,True,Additional special holiday,True,True,True,2025-08-09,2025-08-12,4.0,False,False,False,False,False,False,green_low_season,False,False,True,3,normal,109.0,142.0
2025-08-12,Tuesday,False,True,H.M. Queen Sirikit the Queen Mother’s Birthday and Mother’s Day,False,True,True,2025-08-09,2025-08-12,4.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,108.0,143.0
2025-08-13,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,107.0,144.0
2025-08-14,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,106.0,145.0
2025-08-15,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,105.0,146.0
2025-08-16,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,104.0,147.0
2025-08-17,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,103.0,148.0
2025-08-18,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,102.0,149.0
2025-08-19,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,101.0,150.0
2025-08-20,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,100.0,151.0
2025-08-21,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,99.0,152.0
2025-08-22,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,98.0,153.0
2025-08-23,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,97.0,154.0
2025-08-24,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,96.0,155.0
2025-08-25,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,95.0,156.0
2025-08-26,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,94.0,157.0
2025-08-27,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,93.0,158.0
2025-08-28,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,92.0,159.0
2025-08-29,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,91.0,160.0
2025-08-30,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,90.0,161.0
2025-08-31,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,89.0,162.0
2025-09-01,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,88.0,163.0
2025-09-02,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,87.0,164.0
2025-09-03,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,86.0,165.0
2025-09-04,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,85.0,166.0
2025-09-05,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,84.0,167.0
2025-09-06,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,83.0,168.0
2025-09-07,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,82.0,169.0
2025-09-08,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,81.0,170.0
2025-09-09,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,80.0,171.0
2025-09-10,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,79.0,172.0
2025-09-11,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,78.0,173.0
2025-09-12,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,77.0,174.0
2025-09-13,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,76.0,175.0
2025-09-14,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,75.0,176.0
2025-09-15,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,74.0,177.0
2025-09-16,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,73.0,178.0
2025-09-17,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,72.0,179.0
